Product_name,rating,review_title,review_discription
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",1.0,Worst! Adulterated product,This product has been fully diluted with water.. Buying harpic from a near by shop had lots of difference with this one... No scent.. Quality is worst to the core...Don't go for it...
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",4.0,Good,Does it's job
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",4.0,Always we use Harpic for toilet Cleaning,We use Harpic since more than Three Decades. Earlier it was Cleaning more. Now it needs more perfection for good cleaning quality
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",5.0,Made for each other,This is best combo for our toilets and bathrooms to be neat and clean. Simple and easy to use. Pure value for money. At time the blue harpic leaves a stain - the company has to do some R&D on this.
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",5.0,Good quality,Good quality
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",4.0,ok,ok
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",2.0,Degradation of quality of the product.,"This product is not good like before. The liquid density has been made thin ie fluidity is more. When pour down from the bottle, most of the liquid glides down and causes wastage and more consumption. This may be a business tactics by the company. I will not use this product further."
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",5.0,Nice cleaner,Nice cleaner... Pleasent smell. Good thickness. Cleaned very well.... Does not stay back on Bowl Nice product value for money
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",4.0,Good,Very cleaness product
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",5.0,Price,Like
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",5.0,Good product,Got a good product at a great price.
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",5.0,Good,Good
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",5.0,Gud,Nice
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",5.0,Excellent,Very good product and value for money 👍
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",4.0,Good,"Good  Qwality  and price  is cheaf , this is assessble. There fore I have purchased. Good product. Thanks. I do not else."
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",5.0,Good,Good
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",5.0,Good,Good
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",5.0,Good,Good
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",1.0,Scent is not good,Smell and quality both are bad
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",5.0,Value for money,Good product
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",5.0,Add shine to ur toilet with a harpic for an ultimate pooping experience.,Add shine to ur toilet with a harpic for an ultimate pooping experience.
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",5.0,The product is good,The product is very effective its cleans very nicely
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",5.0,everything is good,OK
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",5.0,HARPIC,LIKE.
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",3.0,Supper,Good
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",5.0,Good quality,Good quality
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",5.0,Good,Does what it is supposed to do 😅
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",2.0,good,very good.
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",1.0,Incomplete items,I have received 1 herpic toilet cleaner 1 litre bottle instead of 2. Please note this. What is the reason?
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",4.0,Good Product,Good Product
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",5.0,A recurring purchase,"Buying this repeatedly, apparently for its effectiveness"
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",5.0,Product quality and price,"Excellent material, good value for money, safe delivery with care, appreciated"
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",5.0,Name tells everything...,"It's a Branded product and Pioneered in Toilet cleaner. If you get good deal, definitely buy it."
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",5.0,As always good,The pricing was great I got twoThickno leakagevalue for money
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",4.0,Leaking,Leakage from bottom . It is even not suitable to rerun
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",5.0,Good product,Value for money
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",4.0,Good product,Value for money
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",5.0,Awesome,Awesome
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",4.0,Harpic Toilet Cleaner Liquid,It's very good Toilet Cleaner Liquid.And easy to use.
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",5.0,good,As always a good product
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",5.0,Good,Good quality. Saves cost.
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",4.0,Good,Good
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",4.0,Useful item,Good for closet cleaning. Better you order for 3pc pack to avail maximum discount
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",5.0,good product,good and useful product
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",5.0,quality product,effective
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",4.0,Original Product,Value for money
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",5.0,Great Product,Fantastic cleaning of your toilet and bathroom and kitchen and any dirty parts of your sweet home. Just wipe them out and live happily with this product.S M HussainDelhi
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",1.0,product was leaking,product was leaking and spoiled other items in the pack
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",1.0,Packing of the product is not good and product damaged,Not good packing and product managed and quality not good
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",5.0,Review,Easy to use
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",5.0,Super,Super
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",5.0,Good with recent manufacturing and great discount,Manufacturing date - 6/23Expiry Date - 5/25Price bought - 361
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",5.0,Good,Got the best
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",3.0,Leakage,HARPIC mein leakage tha ....
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",5.0,Quality,Nothing
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",2.0,Not worth believing,Two bottles were ok but rest two bottles were soiled from leakage.bad seller.
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",4.0,Value for money,Value for money
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",5.0,Senior citizen difficulties,I am 76 yerlars old. I do not know  any digital payment method I have no children also. I prefer to buy cash on delivery basis only. But some items are not available on that basis.t
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",5.0,Does the job,Could be a bit more stronger while being safe
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",1.0,This product did not stisfy,This product did not satisfy me because the  density is too low but sotre brught is fine
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",5.0,Very good,Very suitable for toilet cleaning.
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",5.0,Good,Best is the blue harpic. Great job.
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",5.0,Good,Value for money
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",5.0,Ok,Quality toilet cleaner
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",4.0,Good,Good
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",5.0,Best discounts,Best price
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",3.0,Lizol,Good
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",4.0,Value fo money,Economical and useful
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",5.0,Very good product,Very nice product
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",5.0,Very good,Its very good
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",5.0,best product...,best
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",5.0,a good product,"The fact that Harpic is a powerful disinfectant is one of the main reasons I believe in it. The recipe of the cleaner is created to eliminate germs and bacteria, giving my family a clean and secure environment. Knowing that the toilet is not only aesthetically clean but also devoid of dangerous bacteria offers me peace of mind."
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",5.0,Properly packed and delivered,Item was properly delivered and things were packaged well.. good one
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",5.0,Powerful Cleaning Solution for Sparkling Hygiene,"Harpic's disinfectant effectively removes tough stains and germs, leaving toilets and bathrooms spotless and hygienic. Its easy-to-use design and pleasant fragrance make cleaning tasks less daunting."
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",5.0,Super product,Only one
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",4.0,Good,Goood
"Harpic 1 Litre (Pack of 2) - Original, Disinfectant Toilet Cleaner Liquid | Suitable for Toilet Bowls",4.0,Thanks,Thanks
Godrej aer Power Pocket Bathroom FreshenerAssorted Pack of 5 (50g) |Gel Lasts up to 30 days | Germ Protection,1.0,Missing product,I have ordered pack of 5.but I got only 3
Godrej aer Power Pocket Bathroom FreshenerAssorted Pack of 5 (50g) |Gel Lasts up to 30 days | Germ Protection,5.0,Fragrance  for tiolet,Excellent and long lasting.  Reasonably  priced.
Godrej aer Power Pocket Bathroom FreshenerAssorted Pack of 5 (50g) |Gel Lasts up to 30 days | Germ Protection,5.0,Good,Good
Godrej aer Power Pocket Bathroom FreshenerAssorted Pack of 5 (50g) |Gel Lasts up to 30 days | Germ Protection,5.0,VFM,VFM
Godrej aer Power Pocket Bathroom FreshenerAssorted Pack of 5 (50g) |Gel Lasts up to 30 days | Germ Protection,1.0,Quantity,It's written pavk of 5 received only 4.
Godrej aer Power Pocket Bathroom FreshenerAssorted Pack of 5 (50g) |Gel Lasts up to 30 days | Germ Protection,2.0,Last for only 10 days,Fragrance is very soothing but the product last for only 10 days against the claim of 30 days.
Godrej aer Power Pocket Bathroom FreshenerAssorted Pack of 5 (50g) |Gel Lasts up to 30 days | Germ Protection,4.0,G,Good
Godrej aer Power Pocket Bathroom FreshenerAssorted Pack of 5 (50g) |Gel Lasts up to 30 days | Germ Protection,5.0,Good v good,Mja aa gya
Godrej aer Power Pocket Bathroom FreshenerAssorted Pack of 5 (50g) |Gel Lasts up to 30 days | Germ Protection,1.0,MISSING Pieces,I just Received 4 Pc instead of 5 Pc... It's Cheeting be aware
Godrej aer Power Pocket Bathroom FreshenerAssorted Pack of 5 (50g) |Gel Lasts up to 30 days | Germ Protection,5.0,Good product,Good product and
Godrej aer Power Pocket Bathroom FreshenerAssorted Pack of 5 (50g) |Gel Lasts up to 30 days | Germ Protection,3.0,Ok,Not worthy
Godrej aer Power Pocket Bathroom FreshenerAssorted Pack of 5 (50g) |Gel Lasts up to 30 days | Germ Protection,4.0,Good product,Nice product
Godrej aer Power Pocket Bathroom FreshenerAssorted Pack of 5 (50g) |Gel Lasts up to 30 days | Germ Protection,5.0,Good,Good
Godrej aer Power Pocket Bathroom FreshenerAssorted Pack of 5 (50g) |Gel Lasts up to 30 days | Germ Protection,1.0,Waste,In this marketing world the word “upto” is the ultimate invention. It says upto 30 days. Gets over in less than 10 days. They were right. Upto 30 days. 😂
Godrej aer Power Pocket Bathroom FreshenerAssorted Pack of 5 (50g) |Gel Lasts up to 30 days | Germ Protection,5.0,Strong odour cutting bad smell,Strong odour cutting bad smell
Godrej aer Power Pocket Bathroom FreshenerAssorted Pack of 5 (50g) |Gel Lasts up to 30 days | Germ Protection,1.0,Aer power packet,4 packets are listed on the cover but i got only three
Godrej aer Power Pocket Bathroom FreshenerAssorted Pack of 5 (50g) |Gel Lasts up to 30 days | Germ Protection,5.0,Good product 👌,Very good smell
Godrej aer Power Pocket Bathroom FreshenerAssorted Pack of 5 (50g) |Gel Lasts up to 30 days | Germ Protection,4.0,Quality product,Nice product
